,index,Unnamed: 0,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Sentiment
10881,10881,10882,@JimmyBear2: These MORONS embarrass America every day. #TrumpCult #COVID19ð_x009f__x0098_· #protesters #morons #CoronavirusPandemic #CoronavirusUSA,False,0.0,,2020-05-02 00:41:55,False,,1256383382533156881,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",shamasi1968,2.0,True,False,,,Negative
10882,10882,10883,Estados Unidos han registrado más 1.1 millón casos #COVIDー19 casi 65.000 han muerto por… https://t.co/vfTf84qc9M,False,0.0,,2020-05-02 00:35:08,True,,1256381675212288001,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ismeidy,0.0,False,False,,,Negative
10883,10883,10884,Enough already talk viruses. Time get mind contagiousness check fortune co… https://t.co/FAJw4xMsrP,False,3.0,,2020-05-02 00:34:07,True,,1256381420219629569,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CaryB,0.0,False,False,,,Negative
10884,10884,10885,"@elliot_sperber: The economy cratered, ruling class closing eyes plugging ears. People already runni…",False,0.0,,2020-05-02 00:33:20,False,,1256381221212311552,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pandorabalks,3.0,True,False,,,Negative
10885,10885,10886,"@JCarlosdePC: Diabetes, Underlying Health Conditions Accelerating #COVID19 Mortality https://t.co/pSjiMf4ov9 #coronavirusus #CDC #COV…",False,0.0,,2020-05-02 00:31:33,False,,1256380772304355328,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",the_psammite,1.0,True,False,,,Negative
10886,10886,10887,"@W7VOA: The government placed orders 100,000+ new body bags hold victims #COVID19, reports @NBCNews https://t.co/sa0w…",False,0.0,,2020-05-02 00:31:22,False,,1256380726305525766,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",mypoliticsanity,134.0,True,False,,,Positive
10887,10887,10888,@JimmyBear2: These MORONS embarrass America every day. #TrumpCult #COVID19ð_x009f__x0098_· #protesters #morons #CoronavirusPandemic #CoronavirusUSA,False,0.0,,2020-05-02 00:31:16,False,,1256380703023026176,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",catonahill,2.0,True,False,,,Negative
10888,10888,10889,These MORONS embarrass America every day. #TrumpCult #COVID19ð_x009f__x0098_· #protesters #morons #CoronavirusPandemic… https://t.co/PZ8WAEv,False,3.0,,2020-05-02 00:30:15,True,,1256380444632850432,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JimmyBear2,2.0,False,False,,,Negative
10889,10889,10890,#Wisconsin #COVID19US cases #mapped #graphed #coronavirus #CoronavirusUSA UPDATE https://t.co/Sb0crUo2fl https://t.co/nqZpvbw1lV,False,0.0,,2020-05-02 00:28:45,False,,1256380067363663873,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bennel62,0.0,False,False,,,Negative
10890,10890,10891,@inTweetingNews: six weeks look back fondly simpler times. #coronavirus #covid19 #coronavirususa,False,0.0,,2020-05-02 00:28:04,False,,1256379895837601794,,"<a href=""https://google.com"" rel=""nofollow"">covid-redian-bot</a>",redianbot,1.0,True,False,,,Negative
10891,10891,10892,six weeks look back fondly simpler times. #coronavirus #covid19 #coronavirususa,False,0.0,,2020-05-02 00:28:02,False,,1256379888518356992,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",inTweetingNews,1.0,False,False,,,Negative
10892,10892,10893,@LightWingsPromo: Here’s food thought: think COVID-19 pandemic could easily avoided healthcare was…,False,0.0,,2020-05-02 00:26:52,False,,1256379594103492611,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",markitilius,1.0,True,False,,,Positive
10893,10893,10894,"@Tonosafu_JP: Deaths per million Wuhan virus U.S. States, Districts, Territories 20:00 (EDT) May #COVID19",False,0.0,,2020-05-02 00:26:04,False,,1256379392508510209,,"<a href=""https://google.com"" rel=""nofollow"">covid-redian-bot</a>",redianbot,2.0,True,False,,,Negative
10894,10894,10895,"@Tonosafu_JP: Deaths per million Wuhan virus U.S. States, Districts, Territories 20:00 (EDT) May #COVID19",False,0.0,,2020-05-02 00:25:59,False,,1256379371776102401,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",argiro_jason,2.0,True,False,,,Negative
10895,10895,10896,#Covid_19 #CoronavirusUSA Just imagine much money could raise find cure cancer heart disease if… https://t.co/MBfoy8MRhO,False,0.0,,2020-05-02 00:25:50,True,,1256379335340064769,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DavidG104,0.0,False,False,,,Positive
10896,10896,10897,"Time rock pandemic. Subscribe, like YouTube https://t.co/RfOYSwoyAX #rock #guitarist #Beatles… https://t.co/0v2w7PJ68t",False,1.0,,2020-05-02 00:24:29,True,,1256378994729025541,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",_pamela_davis,0.0,False,False,,,Negative
10897,10897,10898,#5Gnotsafe #WorkersDay #5g #plandemic #EnEmergenciaPido #Hospitals #filmyourhospitals #FilmYourHospital… https://t.co/BVBgB6kVzq,False,0.0,,2020-05-02 00:24:10,True,,1256378915989401606,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PsyopsMatter,0.0,False,False,,,Negative
10898,10898,10899,@BillyFarr: Check Supermarket herbs get viruses 4/4 https://t.co/7DW3EVXgcP #healthfoods #heathy #VirusCorona #Viru…,False,0.0,,2020-05-02 00:23:00,False,,1256378621310070784,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sunylou,4.0,True,False,,,Negative
10899,10899,10900,kids expressing artistically. Lol #Covid_19 #CoronaVirusUSA https://t.co/aV644DbQiJ,False,0.0,,2020-05-02 00:20:29,False,,1256377988737904640,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CryptoJG1,0.0,False,False,,,Positive
10900,10900,10901,"Deaths per million Wuhan virus U.S. States, Districts, Territories 20:00 (EDT) May 1.… https://t.co/hY0mdvzOXW",False,1.0,,2020-05-02 00:19:26,True,,1256377724668530689,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tonosafu_jp,2.0,False,False,,,Negative
10901,10901,10902,#5Gnotsafe #WorkersDay #5g #plandemic #EnEmergenciaPido #Hospitals #filmyourhospitals #FilmYourHospital… https://t.co/BLyRvBdUga,False,0.0,,2020-05-02 00:18:57,True,,1256377604740972550,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PsyopsMatter,0.0,False,False,,,Negative
10902,10902,10903,"@elliot_sperber: The economy cratered, ruling class closing eyes plugging ears. People already runni…",False,0.0,,2020-05-02 00:15:53,False,,1256376829977309185,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MAK7591,3.0,True,False,,,Negative
10903,10903,10904,noshoesnation Kenny chesney #CoronavirusUSA https://t.co/B5PcPZh52S,False,0.0,,2020-05-02 00:15:07,False,,1256376637362405377,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",krisabney,0.0,False,False,,,Negative
10904,10904,10905,@realDonaldTrump @NBCNews @CNN Really? That sounds awful President. #ChinaLiedPeopleDied #CoronavirusUSA… https://t.co/wsd35Fm8zJ,False,0.0,realDonaldTrump,2020-05-02 00:15:01,True,1.2562438561668503e+18,1256376614172196866,25073877.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RoundTalk,0.0,False,False,,,Negative
10905,10905,10906,#5Gnotsafe #WorkersDay #5g #plandemic #EnEmergenciaPido #Hospitals #filmyourhospitals #FilmYourHospital… https://t.co/0ShDhFQkhU,False,0.0,,2020-05-02 00:13:23,True,,1256376201196769286,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PsyopsMatter,0.0,False,False,,,Negative
10906,10906,10907,"@PahlaviReza: Fear spreading yet another crime humanity regime, time inside prisons. The Islamic Republic…",False,0.0,,2020-05-02 00:13:00,False,,1256376104203489280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dizag_p,719.0,True,False,,,Negative
10907,10907,10908,"@PahlaviReza: During Aban month nationwide #IranProtests, regime reportedly killed 1,500 Iranians detained 7,000 more. Over…",False,0.0,,2020-05-02 00:12:57,False,,1256376094527229953,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dizag_p,1736.0,True,False,,,Positive
10908,10908,10909,"@UNNTV1: Wake up, Africa! #Guinea deports #Chinese employers whipping workers like slaves. Translation: Either",False,0.0,,2020-05-02 00:11:01,False,,1256375606708748289,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OfwZOlGwhUyn8tZ,178.0,True,False,,,Negative
10909,10909,10910,Lockdown &amp; Social distancing extending like “Fast &amp; Furious” seasons. Seems like never ending ð_x009f__x0098__x009b_ #CoronavirusUSA https://t.co/5LJ74Q5,False,0.0,,2020-05-02 00:10:14,False,,1256375408855060489,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DayanandaSwamy7,0.0,False,False,,,Positive
10910,10910,10911,@LaVocediNewYork: Anthony Fauci alla svolta contro ##Coronavirus: #Remdesivir anti ebola funziona! @profgiordanoa @sbarro_hea…,False,0.0,,2020-05-02 00:09:28,False,,1256375216592293889,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",profgiordanoa,3.0,True,False,,,Negative
10911,10911,10912,It’s like senate impeachment hearings again. Trump falling prevent unfavorable test… https://t.co/1vRmfjvZt0,False,0.0,,2020-05-02 00:07:00,True,,1256374595134742528,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Boadicea12,0.0,False,False,,,Negative
10912,10912,10913,"#Gallup, #NewMexico, closes roads entering city enough 'rona last awhile. People live out… https://t.co/CSuHFhWhXf",False,0.0,,2020-05-02 00:05:49,True,,1256374297905545219,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SomeFaustkateer,0.0,False,False,,,Positive
10913,10913,10914,"@AshleeMullany @7NewsSydney @7NewsAustralia Natural selection. Darwin award candidates, all. #COVID__19 #Coronavirususa #COVIDIOTS",False,2.0,AshleeMullany,2020-05-02 00:04:39,False,1.256361073025794e+18,1256374004127944704,67792812.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",elenilamont,0.0,False,False,,,Positive
10914,10914,10915,"ABSOLUTELY THE TRUMP ADMINISTRATION. But them, ALL forms government including GOP Governors and… https://t.co/LqJUq7KcCP",False,0.0,,2020-05-02 00:03:15,True,,1256373651013844994,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",deepbarot,0.0,False,False,,,Positive
10915,10915,10916,@PanamaRedin215: case wondering Corona Virus test like. #CoronavirusUSA #coronavirustesting https://t.co/zdKUgM…,False,0.0,,2020-05-02 00:01:05,False,,1256373106060525571,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Somahashh,36322.0,True,False,,,Negative
10916,10916,10917,"@elliot_sperber: The economy cratered, ruling class closing eyes plugging ears. People already runni…",False,0.0,,2020-05-01 23:57:31,False,,1256372208139743233,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",damnclown,3.0,True,False,,,Negative
10917,10917,10918,@TraceyArbon: Imagine world living one. ð_x009f__x0092__x009c_ #COVID19 #coronavirusuk #covid19australia #Covid_19 #StopTheSpread #Australia #Corona,False,0.0,,2020-05-01 23:53:27,False,,1256371185182334976,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ejlazar,8.0,True,False,,,Negative
10918,10918,10919,@NateSilver538 Maybe. But there’s country leaders aren’t telling facts people imagine… https://t.co/NtzopJRJDX,False,0.0,NateSilver538,2020-05-01 23:53:26,True,1.2562100104026972e+18,1256371181567053825,16017475.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Up4Yes,0.0,False,False,,,Negative
10919,10919,10920,@ema4fighting: FULL TEXT #Nobel price #Montagnier #Labo_Made Virus Reply Critics Call #Bio_Ethical Rules implementati…,False,0.0,,2020-05-01 23:52:42,False,,1256370997814595586,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ema4fighting,1.0,True,False,,,Positive
10920,10920,10921,"The economy cratered, ruling class closing eyes plugging ears. People already https://t.co/brCexBYihF",False,3.0,,2020-05-01 23:49:59,True,,1256370311907459072,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",elliot_sperber,3.0,False,False,,,Negative
10921,10921,10922,42nd street right #NewYork #USA People aware respect wrongly called social distance ... sho… https://t.co/ZNWKSWHCG3,False,0.0,,2020-05-01 23:39:34,True,,1256367691914514433,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tocamelaotravez,0.0,False,False,,,Positive
10922,10922,10923,#MAY 01: #SPIRITUALJOURNEY:✝️ð_x009f__x0091_£ [#DAY122 #SPIRITUALJOURNAL:ð_x009f__x0093__x0095_ð_x009f__x0096__x008a_️ [#DAYS244 #qð_x009f__x0097__x0084_️#FRIDAYð_x009f__x0091__x0091_ð_x009f_§¢#DAY1198: 1.#THE #LEVER☑️ &lt;or&gt;… https,False,0.0,,2020-05-01 23:35:36,True,,1256366693120532480,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Conceptengager,1.0,False,False,,,Negative
10923,10923,10924,Word https://t.co/dbcgocOGre #COVID19 #COVID19USA #herdimmunity #coronaviruspandemic #coronavirususa #uspoli,False,0.0,,2020-05-01 23:35:17,False,,1256366612569042945,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mtnbvan,0.0,False,False,,,Negative
10924,10924,10925,@frequentbuyer1: never imagined many Americans would fight hard ability infected lethal virus. #coronav…,False,0.0,,2020-05-01 23:34:38,False,,1256366450505211905,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",dvnmzr,9.0,True,False,,,Positive
10925,10925,10926,"@Inalein_19 @AdamParkhomenko complete fear monger, selling panic hysteria! #BackToWorkNOW #Antibodies #CoronavirusUSA",False,0.0,Inalein_19,2020-05-01 23:32:24,False,1.2563120936213832e+18,1256365886719635456,7.696409189997855e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BrettEwing,0.0,False,False,,,Positive
10926,10926,10927,"Amazon, Whole Foods workers demanding hazard pay per order pandemic. Since crisi… https://t.co/7l6Gb3vq6K",False,0.0,,2020-05-01 23:30:21,True,,1256365372342706186,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nyctaxicabtales,0.0,False,False,,,Positive
10927,10927,10928,#USPoli #Trump #TrumpPandemicFailure #Covid19USA #CoronaVirusUSA https://t.co/mZs1E1uZDG,False,0.0,,2020-05-01 23:29:14,False,,1256365089034326021,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Swift01_2000,0.0,False,False,,,Negative
10928,10928,10929,@Tombx7M: Paging..ð_x009f_¤£ð_x009f_¤£ð_x009f_¤£ #TheFive #KAG2020 #KAG2020LandslideVictory #COVID__19 #Trump2020 #Tcot #Ccot #ThursdayThoughts #Corona,False,0.0,,2020-05-01 23:29:05,False,,1256365055236546562,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gia165dls,249.0,True,False,,,Negative
10929,10929,10930,‼️⬇️ð_x009f__x0091__x0087_ð_x009f__x008f_¼#COVID19 Thread ⬆️ð_x009f__x0091__x0086_ð_x009f__x008f_¼‼️ https://t.co/npToLtytDm #coronavirus #COVID #CoronavirusUS,False,0.0,LandoFree,2020-05-01 23:27:58,False,1.2563058167910605e+18,1256364772301385737,37019769.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LandoFree,0.0,False,False,,,Negative
10930,10930,10931,@Tombx7M: Paging..ð_x009f_¤£ð_x009f_¤£ð_x009f_¤£ #TheFive #KAG2020 #KAG2020LandslideVictory #COVID__19 #Trump2020 #Tcot #Ccot #ThursdayThoughts #Corona,False,0.0,,2020-05-01 23:27:43,False,,1256364710632591360,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cq2101,249.0,True,False,,,Negative
10931,10931,10932,Daily Stats: Canada ð_x009f__x0087_¨ð_x009f__x0087_¦ USA ð_x009f__x0087_ºð_x009f__x0087_¸ #COVID19 #CoronaUpdate #Coronavirustruth #CoronavirusUSA #COVIDCanada… https://t.c,False,0.0,,2020-05-01 23:26:45,True,,1256364465794269185,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JohnnyStarzzz,0.0,False,False,,,Negative
10932,10932,10933,@BonusLevelComix: Gamer's Woes #coronavirus #COVID #COVID__19 #COVIDIDIOTS #gamer #gamers #webcomic #webcomics #CoronavirusUSA #Covid…,False,0.0,,2020-05-01 23:22:35,False,,1256363416593317895,,"<a href=""https://anonma.neocities.org/"" rel=""nofollow"">Webcomicnetwork</a>",WebComicNetwork,1.0,True,False,,,Negative
10933,10933,10934,course Congress blocked Fauci testifying #COVID19 #CoronavirusUSA #Trump #DonaldTrump… https://t.co/4CJsXrOsiu,False,1.0,,2020-05-01 23:22:26,True,,1256363378022342656,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HailMarxism,0.0,False,False,,,Negative
10934,10934,10935,Love Thy Neighbor Eat Thy Neighbor #covid #coronavirus #covidhoax #CoronavirusUSA #coronomics… https://t.co/9fAyUVDqe5,False,0.0,,2020-05-01 23:22:10,True,,1256363312075456514,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ThomasPepperz,0.0,False,False,,,Positive
10935,10935,10936,@ricklevy67: #Fauci warned #Trump administration 2017 likely hood new pandemic within next decade said Am…,False,0.0,,2020-05-01 23:19:23,False,,1256362613564248065,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Julie28086389,9.0,True,False,,,Positive
10936,10936,10937,"@v_shakthi: ""It occur count us."" Native Americans left demographic data #COVIDー19’s impact…",False,0.0,,2020-05-01 23:18:12,False,,1256362313873047557,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",writer_mikem,1.0,True,False,,,Negative
10937,10937,10938,midst #coronavirus #COVID19 #COVIDー19 #CoronavirusUSA #Covid19usa #StayHome #StayAtHome #CoronaCrisis… https://t.co/FfyZBuYdfX,False,1.0,,2020-05-01 23:15:26,True,,1256361617375322112,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Luis_Hernan_CB,0.0,False,False,,,Negative
10938,10938,10939,"@animalautoctono: Coronavirus Alemania, España, Estados Unidos, Francia, Inglaterra Italia. Casos detectados muertes. (últimos",False,0.0,,2020-05-01 23:15:10,False,,1256361550404780042,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LMnuncaP,2.0,True,False,,,Negative
10939,10939,10940,Gamer's Woes #coronavirus #COVID #COVID__19 #COVIDIDIOTS #gamer #gamers #webcomic #webcomics #CoronavirusUSA… https://t.co/UQwiECxVYQ,False,1.0,,2020-05-01 23:14:00,True,,1256361258347040768,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BonusLevelComix,1.0,False,False,,,Negative
10940,10940,10941,https://t.co/MPLXBQ3F8N #Covid_19 #coronavirus #COVID19deutschland #COVID19 #CoronaEltern #CoronaVirusDE #Corona… https://t.co/5pGSlU1irH,False,0.0,,2020-05-01 23:13:40,True,,1256361173169197061,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DuckhornUwe,0.0,False,False,,,Negative
10941,10941,10942,"@animalautoctono: Coronavirus Alemania, España, Estados Unidos, Francia, Inglaterra Italia. Casos detectados muertes. (últimos",False,0.0,,2020-05-01 23:13:14,False,,1256361063286804481,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EnioRivellini,2.0,True,False,,,Negative
10942,10942,10943,Wife Illinois Governor traveling around extends travel ban &amp; stay home order #Corona #Covid_19… https://t.co/y1j1wdjiZS,False,1.0,,2020-05-01 23:12:53,True,,1256360976468803589,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iAmHolex,0.0,False,False,,,Negative
10943,10943,10944,Trump White House blocks #Fauci testifying next week Why? Afraid oath he'll forced te… https://t.co/dtXQ6mqhS5,False,0.0,,2020-05-01 23:12:20,True,,1256360839914938371,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GinaMakesWaves,0.0,False,False,,,Negative
10944,10944,10945,Where tests??#CoronavirusUSA #TestingTestingTesting,False,0.0,,2020-05-01 23:11:36,False,,1256360654673510401,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mishasb,0.0,False,False,,,Negative
10945,10945,10946,"""It occur count us."" Native Americans left demographic data #COVIDー19’… https://t.co/4mLIvcD2QJ",False,2.0,,2020-05-01 23:10:52,True,,1256360468127465473,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",v_shakthi,1.0,False,False,,,Negative
10946,10946,10947,@askboomer1949: #CoronavirusUSA #COVID19 #VetsResistSquadron #VeteransAgainstStupid #RepublicanKakistocracy #Shadow…,False,0.0,,2020-05-01 23:09:20,False,,1256360082859798528,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BeckyRae12345,13.0,True,False,,,Negative
10947,10947,10948,@ricklevy67: #Fauci warned #Trump administration 2017 likely hood new pandemic within next decade said Am…,False,0.0,,2020-05-01 23:08:44,False,,1256359930044444672,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RBJRON,9.0,True,False,,,Positive
10948,10948,10949,Heart Felt Message From Father Who Lost His Son From The Coronavirus Pandemic! #Social_Distancing… https://t.co/WdAtuuHuSm,False,2.0,,2020-05-01 23:07:39,True,,1256359658857525250,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InvestorVenture,0.0,False,False,,,Negative
10949,10949,10950,"someone reliable pulse oximeter home, know adequately use it, beneficial for… https://t.co/IemM4EWqZr",False,2.0,,2020-05-01 23:06:09,True,,1256359280573181953,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mike_Hansen_MD,1.0,False,False,,,Positive
10950,10950,10951,Wait white chicks write strongly worded letter Inslee? #Washington #COVID__19 #coronavirususa #Quarantunes,False,1.0,,2020-05-01 23:05:50,False,,1256359200172564482,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheWeirdLou,0.0,False,False,,,Positive
10951,10951,10952,@julianawriter: @essenviews #StupidMcEnany fact impossible know many people died without access ventilator beca…,False,0.0,,2020-05-01 23:04:41,False,,1256358912862883842,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OldWomanWeezer,17.0,True,False,,,Negative
10952,10952,10953,@ChrissieCat1225: The protesters “wearing masks”? ð_x009f_¤_x0094_ fashion statement “Patriots”?? virus real?hmmm..... #Hypocr,False,0.0,,2020-05-01 23:04:08,False,,1256358774727536640,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",saveusrepublic2,2.0,True,False,,,Negative
10953,10953,10954,#coronavirususa https://t.co/7fBo79vJha,False,0.0,,2020-05-01 23:00:15,False,,1256357798759272449,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CAPERUZAZUL,0.0,False,False,,,Negative
10954,10954,10955,#coronavirus #coronavirususa #SARSCoV2 #COVID19 #Covid19usa https://t.co/nNChWWXWbi,False,0.0,,2020-05-01 22:59:59,False,,1256357727992811520,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InvariantPersp1,0.0,False,False,,,Negative
10955,10955,10956,#coronavirus #coronavirususa #SARSCoV2 #COVID19 #Covid19usa THREAD ð_x009f__x0091__x0087_ https://t.co/hflCK9o,False,0.0,,2020-05-01 22:58:04,False,,1256357246176391168,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InvariantPersp1,0.0,False,False,,,Negative
10956,10956,10957,#coronavirus #coronavirususa #SARSCoV2 #COVID19 #Covid19usa https://t.co/407CZ5ceKP,False,0.0,,2020-05-01 22:56:32,False,,1256356863303495680,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InvariantPersp1,0.0,False,False,,,Negative
10957,10957,10958,@geven46: #COVID19 #2019nCoV #borisjohnsonpm #CoronavirusUSA #coronavirusuk @realDonaldTrump @WhiteHouse @BorisJohnson elimination poli…,False,0.0,,2020-05-01 22:56:18,False,,1256356802511253504,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",geven46,1.0,True,False,,,Negative
10958,10958,10959,"think states don’t right close businesses time pandemic, need read law!… https://t.co/QTMKwn1aY8",False,1.0,,2020-05-01 22:53:34,True,,1256356113605419011,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheChrisChaffin,0.0,False,False,,,Positive
10959,10959,10960,"""But sometimes that’s life there’s things important life,"" added. #MAGAMoron talk… https://t.co/S07KO9Hk2v",False,0.0,,2020-05-01 22:52:06,True,,1256355744900734976,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",az_garden2007,0.0,False,False,,,Positive
10960,10960,10961,"Coronavirus Alemania, España, Estados Unidos, Francia, Inglaterra Italia. Casos detectados muertes. (últimos… https://t.co/gIFzYQk0mc",False,1.0,,2020-05-01 22:51:29,True,,1256355589082566656,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",animalautoctono,2.0,False,False,,,Negative
10961,10961,10962,@WashNewsLine: Horrific moment man throws punches #homeless Asian victim blames starting #coronavirus pandemic fellow NY…,False,0.0,,2020-05-01 22:49:56,False,,1256355202585833474,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KhanYusuf65,3.0,True,False,,,Negative
10962,10962,10963,ð_x009f__x0098_·ð_x009f__x0092__x0094_ð_x009f__x0087_ºð_x009f__x0087_¸Some “very Good Ppl” Michigan guns screaming faces officers. Not wearing masks &amp; carryin… https://t.c,False,0.0,,2020-05-01 22:49:17,True,,1256355038768893956,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",esneet4113,0.0,False,False,,,Positive
10963,10963,10964,Always amazed #California think low numbers #COVID #CoronavirusUSA may actually du… https://t.co/2YLOcA48vQ,False,0.0,,2020-05-01 22:48:18,True,,1256354791548051456,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LizPVara,0.0,False,False,,,Negative
